timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260524T171346Z,throughput,fiber,json-static,5,-t4 -c256 -d15s,634107.22,0.270,1.060,3.350,15.620,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-static-round-5.txt
20260524T171346Z,throughput,fiber,json-serialize,1,-t4 -c256 -d15s,619544.92,0.273,1.150,3.470,12.470,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-serialize-round-1.txt
20260524T171346Z,throughput,fiber,json-serialize,2,-t4 -c256 -d15s,620706.73,0.275,1.180,3.470,13.300,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-serialize-round-2.txt
20260524T171346Z,throughput,fiber,json-serialize,3,-t4 -c256 -d15s,622437.63,0.269,1.100,3.330,12.800,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-serialize-round-3.txt
20260524T171346Z,throughput,fiber,json-serialize,4,-t4 -c256 -d15s,628021.59,0.262,0.990,3.100,12.560,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-serialize-round-4.txt
20260524T171346Z,throughput,fiber,json-serialize,5,-t4 -c256 -d15s,619307.33,0.263,1.000,2.970,15.630,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-serialize-round-5.txt
20260524T171346Z,latency,actix,plaintext-handler,1,-t4 -c128 -d15s,695165.85,0.093,0.660,3.120,12.100,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-plaintext-handler-round-1.txt
20260524T171346Z,latency,actix,plaintext-handler,2,-t4 -c128 -d15s,695534.05,0.092,0.487,2.710,12.120,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-plaintext-handler-round-2.txt
20260524T171346Z,latency,actix,plaintext-handler,3,-t4 -c128 -d15s,696448.06,0.092,0.714,3.070,19.470,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-plaintext-handler-round-3.txt
20260524T171346Z,latency,actix,plaintext-handler,4,-t4 -c128 -d15s,709453.12,0.093,0.675,2.980,13.500,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-plaintext-handler-round-4.txt
20260524T171346Z,latency,actix,plaintext-handler,5,-t4 -c128 -d15s,700355.06,0.094,0.670,2.960,11.990,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-plaintext-handler-round-5.txt
20260524T171346Z,latency,actix,json-static,1,-t4 -c128 -d15s,688459.41,0.092,0.639,2.980,13.160,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-static-round-1.txt
20260524T171346Z,latency,actix,json-static,2,-t4 -c128 -d15s,706538.68,0.094,0.586,2.880,22.380,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-static-round-2.txt
20260524T171346Z,latency,actix,json-static,3,-t4 -c128 -d15s,690561.46,0.098,0.499,2.700,13.970,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-static-round-3.txt
20260524T171346Z,latency,actix,json-static,4,-t4 -c128 -d15s,696875.84,0.096,0.467,2.760,15.620,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/actix-latency-json-static-round-4.txt
